station_id,StationName,ntd_mode,agency,line_name,facility_type,Year built,Square Feet,Latitude,Longitude,full_address,City,State,County,Zip_Code,Inner_MaxHeight,Inner_MinHeight,Inner_AvgHeight,Inner_BuildingsWithHeight,Inner_TotalBuildings,Inner_TotalFootprint,Inner_AvgFootprint,Middle_MaxHeight,Middle_MinHeight,Middle_AvgHeight,Middle_BuildingsWithHeight,Middle_TotalBuildings,Middle_TotalFootprint,Middle_AvgFootprint,Outer_MaxHeight,Outer_MinHeight,Outer_AvgHeight,Outer_BuildingsWithHeight,Outer_TotalBuildings,Outer_TotalFootprint,Outer_AvgFootprint,HasStepDown_Inner_Middle,HasStepDown_Middle_Outer,ConsistentStepDown,Typology
62,24TH ST. MISSION  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Red Line, Yellow Line",Underground Fixed Guideway Station,1973.0,88700.0,37.752411,-122.418292,"Mission St & 24th St, San Francisco, CA 94110, USA",San Francisco,CA,San Francisco County,94110,3.0,3.0,3.0,1,259,56633.75,218.66,5.0,2.0,2.91,11,868,158348.39,182.43,7.0,1.0,2.98,50,3490,623266.47,178.59,False,False,False,Other
63,ANTIOCH STATION,Hybrid Rail,Bay Area Rapid Transit (BART),Yellow Line,At-Grade Fixed Guideway Station,2017.0,19100.0,37.995213,-121.78071,"1600 Slatten Ranch Rd, Antioch, CA 94509, USA",Antioch,CA,Contra Costa County,94509,2.0,2.0,2.0,2,43,17823.95,414.51,0.0,0.0,0.0,0,113,20627.59,182.55,1.0,1.0,1.0,1,309,80737.67,261.29,False,False,False,Other
64,ASHBY  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Red Line, Orange Line ",Underground Fixed Guideway Station,1973.0,89600.0,37.853061,-122.269946,"Ashby Station, 3100 Adeline St, Berkeley, CA 94703, USA",Berkeley,CA,Alameda County,94703,3.0,2.0,2.17,6,150,25202.9,168.02,3.0,1.0,1.67,27,800,108150.74,135.19,6.0,1.0,1.6,158,3220,453946.81,140.98,False,False,False,Other
65,BALBOA PARK  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Red Line, Yellow Line",Underground Fixed Guideway Station,1973.0,73600.0,37.721981,-122.447414,"65 V, San Francisco, CA 94112, USA",San Francisco,CA,San Francisco County,94112,7.0,7.0,7.0,1,49,28456.1,580.74,1.0,1.0,1.0,1,497,89304.37,179.69,7.0,1.0,1.32,28,2941,421468.96,143.31,True,False,False,Other
66,BAY FAIR  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Orange Line",Elevated Fixed Guideway Station,1972.0,65600.0,37.697832,-122.12662,"15242 Hesperian Blvd, San Lorenzo, CA 94580, USA",San Lorenzo,CA,Alameda County,15242,0.0,0.0,0.0,0,13,17812.06,1370.16,1.0,1.0,1.0,1,272,99858.61,367.13,0.0,0.0,0.0,0,1968,359050.07,182.44,False,False,False,Other
67,BERRYESSA  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Green Line, Orange Line",Elevated Fixed Guideway Station,2018.0,91853.0,37.36858,-121.8746,"Berryessa / North San Jose BART Station, 1620 Berryessa Rd, San Jose, CA 95133, USA",San Jose,CA,Santa Clara County,95133,3.0,3.0,3.0,2,83,17492.27,210.75,7.0,2.0,3.75,4,212,50471.63,238.07,4.0,2.0,2.64,11,849,333225.78,392.49,False,True,False,Other
68,CASTRO VALLEY  STATION,Heavy Rail,Bay Area Rapid Transit (BART),Blue Line,Elevated Fixed Guideway Station,1997.0,72100.0,37.69093,-122.07562,"Castro Valley, 3301 Norbridge Ave, Castro Valley, CA 94546, USA",Castro Valley,CA,Alameda County,94546,0.0,0.0,0.0,0,73,14288.05,195.73,0.0,0.0,0.0,0,649,86227.23,132.86,0.0,0.0,0.0,0,2087,339334.21,162.59,False,False,False,Other
69,CIVIC CENTER/UN PLAZA  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Red Line, Yellow Line",Underground Fixed Guideway Station,1973.0,166200.0,37.779606,-122.413851,"1-99 United Nations Plz, San Francisco, CA 94102, USA",San Francisco,CA,San Francisco County,94102,19.0,1.0,7.12,17,39,62603.45,1605.22,17.0,1.0,5.9,41,288,196404.94,681.96,39.0,1.0,5.95,177,1461,821325.64,562.17,True,False,False,Other
70,COLISEUM/OAKLAND AIRPORT STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Orange Line",Elevated Fixed Guideway Station,1972.0,62800.0,37.754283,-122.197763,"7001 San Leandro St, Oakland, CA 94621, USA",Oakland,CA,Alameda County,94621,5.0,5.0,5.0,1,27,16933.83,627.18,0.0,0.0,0.0,0,148,38399.12,259.45,12.0,12.0,12.0,1,909,334996.06,368.53,False,False,False,Other
71,COLMA  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Red Line, Yellow Line",Elevated Fixed Guideway Station,1996.0,118200.0,37.68496,-122.46625,"Colma BART-Bay 6, Colma, CA 94014, USA",Colma,CA,San Mateo County,94014,0.0,0.0,0.0,0,53,25389.0,479.04,0.0,0.0,0.0,0,294,65845.32,223.96,4.0,1.0,2.5,2,1213,258883.22,213.42,False,False,False,Other
72,CONCORD  STATION,Heavy Rail,Bay Area Rapid Transit (BART),Yellow Line,At-Grade Fixed Guideway Station,1973.0,72400.0,37.972016,-122.029861,"Concord BART, Concord, CA 94520, USA",Concord,CA,Contra Costa County,94520,0.0,0.0,0.0,0,3,1321.01,440.34,15.0,15.0,15.0,1,43,58344.04,1356.84,2.0,1.0,1.2,5,277,173718.58,627.14,False,True,False,Other
73,DALY CITY  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Red Line, Yellow Line",Elevated Fixed Guideway Station,1973.0,107400.0,37.706121,-122.469081,"Daly City BART Station, Daly City, CA 94014, USA",Daly City,CA,San Mateo County,94014,0.0,0.0,0.0,0,99,26172.59,264.37,0.0,0.0,0.0,0,650,66647.15,102.53,3.0,1.0,2.25,4,1972,266498.67,135.14,False,False,False,Other
74,DOWNTOWN BERKELEY  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Orange Line, Red Line",Underground Fixed Guideway Station,1973.0,101300.0,37.869868,-122.268051,"2160 Shattuck Square, Berkeley, CA 94704, USA",Berkeley,CA,Alameda County,94704,17.0,0.0,4.23,35,70,67093.96,958.49,14.0,1.0,4.18,73,146,122669.93,840.21,10.0,1.0,2.44,401,1661,472712.36,284.6,True,True,True,Other
75,DUBLIN/PLEASANTON  STATION,Heavy Rail,Bay Area Rapid Transit (BART),Blue Line,Elevated Fixed Guideway Station,1997.0,78600.0,37.70189,-121.89919,"Dublin/Pleasanton BART, California, USA",Dublin,CA,Alameda County,94568,0.0,0.0,0.0,0,8,6651.21,831.4,5.0,3.0,4.0,2,31,52731.65,1701.02,4.0,1.0,2.91,164,361,262207.51,726.34,False,True,False,Other
76,EL CERRITO DEL NORTE  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Orange Line, Red Line",Elevated Fixed Guideway Station,1973.0,98800.0,37.925651,-122.317219,"El Cerrito del Norte Station (Stop B9), El Cerrito, CA 94530, USA",El Cerrito,CA,Contra Costa County,94530,0.0,0.0,0.0,0,65,23197.73,356.89,2.0,2.0,2.0,6,359,72001.23,200.56,2.0,1.0,1.1,10,2280,384594.6,168.68,False,False,False,Other
77,EL CERRITO PLAZA  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Orange Line, Red Line",Elevated Fixed Guideway Station,1973.0,108000.0,37.903059,-122.299272,"El Cerrito Plaza BART, El Cerrito, CA 94530, USA",El Cerrito,CA,Contra Costa County,94530,1.0,1.0,1.0,1,184,25675.32,139.54,2.0,1.0,1.67,3,727,108342.08,149.03,4.0,1.0,2.1,51,2680,405840.99,151.43,False,False,False,Donut
78,EMBARCADERO  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Red Line, Yellow Line",Underground Fixed Guideway Station,1976.0,122200.0,37.793022,-122.396813,"1050 Market St, San Francisco, CA 94111, USA",San Francisco,CA,San Francisco County,94111,48.0,1.0,13.28,32,41,65568.74,1599.24,61.0,1.0,17.51,53,117,142600.18,1218.8,56.0,1.0,16.29,125,741,606484.98,818.47,False,True,False,Other
79,FREMONT  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Green Line, Orange Line",Elevated Fixed Guideway Station,1972.0,86900.0,37.557334,-121.976395,"2000 Bart Way, Fremont, CA 94536, USA",Fremont,CA,Alameda County,94536,6.0,1.0,2.2,5,8,5720.0,715.0,6.0,1.0,3.56,9,118,63398.96,537.28,4.0,1.0,2.0,100,856,392620.27,458.67,False,True,False,Other
80,FRUITVALE  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Orange Line",Elevated Fixed Guideway Station,1972.0,77900.0,37.774624,-122.224328,"Fruitvale, Oakland, CA 94601, USA",Oakland,CA,Alameda County,94601,4.0,4.0,4.0,1,135,35961.47,266.38,3.0,2.0,2.5,2,452,88893.23,196.67,4.0,1.0,2.0,4,1964,415754.51,211.69,True,False,False,Other
81,GLEN PARK  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Red Line, Yellow Line",Underground Fixed Guideway Station,1973.0,73400.0,37.732942,-122.434114,"2816 Diamond St, San Francisco, CA 94131, USA",San Francisco,CA,San Francisco County,94131,0.0,0.0,0.0,0,122,20592.37,168.79,3.0,2.0,2.5,6,937,106821.83,114.0,2.0,1.0,1.5,2,3528,432955.93,122.72,False,True,False,Other
82,HAYWARD STATION ,Heavy Rail,Bay Area Rapid Transit (BART),"Green Line, Orange Line",Elevated Fixed Guideway Station,1972.0,74900.0,37.670387,-122.088002,"Hayward BART Station, 699 B St, Hayward, CA 94541, USA",Hayward,CA,Alameda County,94541,0.0,0.0,0.0,0,39,24968.2,640.21,3.0,2.0,2.12,8,357,109098.65,305.6,3.0,1.0,1.57,7,1783,335505.37,188.17,False,False,False,Other
83,LAFAYETTE  STATION,Heavy Rail,Bay Area Rapid Transit (BART),Yellow Line,Elevated Fixed Guideway Station,1973.0,62400.0,37.893425,-122.123798,"3601 Deer Hill Rd, Lafayette, CA 94549, USA",Lafayette,CA,Contra Costa County,94549,0.0,0.0,0.0,0,16,10920.91,682.56,2.0,2.0,2.0,1,120,56383.21,469.86,2.0,1.0,1.75,4,646,228668.27,353.98,False,False,False,Other
84,LAKE MERRITT  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Orange Line",Underground Fixed Guideway Station,1972.0,59200.0,37.797602,-122.265498,"800 Oak St, Oakland, CA 94607, USA",Oakland,CA,Alameda County,94607,5.0,1.0,2.42,12,115,26911.44,234.01,12.0,1.0,5.1,21,184,87328.69,474.61,40.0,1.0,5.09,176,526,423265.77,804.69,False,False,False,Other
85,MACARTHUR  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Orange Line, Red Line, Yellow Line",Elevated Fixed Guideway Station,1972.0,119300.0,37.828409,-122.267187,"MacArthur, 555 40th St, Oakland, CA 94609, USA",Oakland,CA,Alameda County,94609,25.0,5.0,8.43,7,80,29338.81,366.74,5.0,3.0,3.67,3,544,86999.8,159.93,5.0,1.0,3.12,24,2800,397189.0,141.85,True,False,False,Other
86,MILLBRAE  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Red Line, Yellow Line",Elevated Fixed Guideway Station,2003.0,118600.0,37.600006,-122.386534,"200 Rollins Rd, Millbrae, CA 94030, USA",Millbrae,CA,San Mateo County,94030,7.0,1.0,3.8,5,19,36095.73,1899.78,5.0,1.0,1.91,11,213,83558.85,392.3,2.0,1.0,1.29,28,806,301352.62,373.89,True,True,True,Other
87,MILPITAS STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Green Line, Orange Line",At-Grade Fixed Guideway Station,2018.0,50650.0,37.41025,-121.8911,"Milpitas, 1755 S Milpitas Blvd, Milpitas, CA 95035, USA",Milpitas,CA,Santa Clara County,95035,6.0,6.0,6.0,1,6,26725.82,4454.3,2.0,2.0,2.0,1,48,51600.13,1075.0,2.0,1.0,1.67,6,420,400637.32,953.9,True,False,False,Other
88,MONTGOMERY ST.  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Red Line, Yellow Line",Underground Fixed Guideway Station,1973.0,148400.0,37.789336,-122.401485,"582 Market St Suite 1002, San Francisco, CA 94104, USA",San Francisco,CA,San Francisco County,94104,43.0,6.0,25.88,17,67,62995.45,940.23,52.0,1.0,17.13,54,268,210796.56,786.55,61.0,1.0,12.58,219,976,823853.56,844.11,False,False,False,Other
89,NORTH BERKELEY  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Orange Line, Red Line",Underground Fixed Guideway Station,1973.0,72000.0,37.874026,-122.283882,"1750 Sacramento St, Berkeley, CA 94702, USA",Berkeley,CA,Alameda County,94702,0.0,0.0,0.0,0,188,21094.11,112.2,4.0,1.0,1.68,31,778,97671.51,125.54,4.0,1.0,1.7,164,3090,420332.97,136.03,False,False,False,Donut
90,NORTH CONCORD/MARTINEZ  STATION,Heavy Rail,Bay Area Rapid Transit (BART),Yellow Line,At-Grade Fixed Guideway Station,1995.0,89400.0,38.002577,-122.025106,"North Concord / Martinez, 3700 Port Chicago Hwy, Concord, CA 94520, USA",Concord,CA,Contra Costa County,94520,1.0,1.0,1.0,2,8,4939.84,617.48,0.0,0.0,0.0,0,4,2532.62,633.15,1.0,1.0,1.0,2,17,6286.53,369.8,False,False,False,Other
91,OAKLAND INTERNATIONAL AIRPORT STATION,Heavy Rail,Bay Area Rapid Transit (BART),Oakland Airport Link,Elevated Fixed Guideway Station,2003.0,78500.0,37.71351,-122.21222,"Oakland International Airport Station, Oakland, CA 94621, USA",Oakland,CA,Alameda County,94621,0.0,0.0,0.0,0,19,7479.86,393.68,0.0,0.0,0.0,0,19,52563.2,2766.48,0.0,0.0,0.0,0,14,56010.87,4000.78,False,False,False,Other
92,ORINDA  STATION,Heavy Rail,Bay Area Rapid Transit (BART),Yellow Line,Elevated Fixed Guideway Station,1973.0,73200.0,37.878361,-122.183791,"Orinda Station, Orinda, CA 94563, USA",Orinda,CA,Contra Costa County,94563,2.0,2.0,2.0,1,12,6212.17,517.68,2.0,1.0,1.62,8,57,31795.8,557.82,3.0,3.0,3.0,1,126,63422.48,503.35,False,False,False,Other
93,PITTSBURG CENTER STATION,Hybrid Rail,Bay Area Rapid Transit (BART),Yellow Line,At-Grade Fixed Guideway Station,2017.0,15900.0,38.016834,-121.889084,"Pittsburg Center Station, 2099 Railroad Ave, Pittsburg, CA 94565, USA",Pittsburgh,CA,Contra Costa County,94565,0.0,0.0,0.0,0,4,1839.94,459.98,0.0,0.0,0.0,0,18,17993.54,999.64,0.0,0.0,0.0,0,44,47128.77,1071.11,False,False,False,Other
94,PITTSBURG/BAY POINT  STATION,Heavy Rail,Bay Area Rapid Transit (BART),Yellow Line,At-Grade Fixed Guideway Station,1996.0,83400.0,38.01841,-121.941507,"459 Bailey Rd, Bay Point, CA 94565, USA",Bay Point,CA,Contra Costa County,94565,0.0,0.0,0.0,0,5,1296.41,259.28,1.0,1.0,1.0,1,39,24994.31,640.88,0.0,0.0,0.0,0,89,41487.07,466.15,False,False,False,Other
95,PLEASANT HILL/CONTRA COSTA CENTRE  STATION,Heavy Rail,Bay Area Rapid Transit (BART),Yellow Line,Elevated Fixed Guideway Station,1973.0,93200.0,37.927736,-122.056847,"132 Coggins Dr, Walnut Creek, CA 94597, USA",Walnut Creek,CA,Contra Costa County,94597,6.0,2.0,5.0,4,10,23340.38,2334.04,5.0,2.0,3.0,7,79,103122.17,1305.34,4.0,1.0,3.05,19,313,175578.42,560.95,True,True,True,Other
96,POWELL ST.  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Red Line, Yellow Line",Underground Fixed Guideway Station,1973.0,134300.0,37.784971,-122.407012,"878 Market St, San Francisco, CA 94102, USA",San Francisco,CA,San Francisco County,94102,19.0,1.0,6.44,16,57,85528.39,1500.5,43.0,1.0,9.03,38,186,204858.09,1101.39,43.0,1.0,8.65,241,1476,851908.24,577.17,False,False,False,Other
97,RICHMOND  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Orange Line, Red Line",At-Grade Fixed Guideway Station,1973.0,96200.0,37.93717,-122.3534,"1700 Nevin Ave, Richmond, CA 94801, USA",Richmond,CA,Contra Costa County,94801,2.0,2.0,2.0,9,93,17873.58,192.19,0.0,0.0,0.0,0,705,96746.84,137.23,5.0,1.0,1.87,15,3109,413528.25,133.01,False,False,False,Other
98,ROCKRIDGE  STATION,Heavy Rail,Bay Area Rapid Transit (BART),Yellow Line,Elevated Fixed Guideway Station,1973.0,96900.0,37.844184,-122.252732,"5600 Miles Ave, Oakland, CA 94618, USA",Oakland,CA,Alameda County,94618,3.0,1.0,1.78,9,164,26129.36,159.33,3.0,1.0,1.86,14,855,104367.26,122.07,4.0,1.0,2.0,19,3287,419850.76,127.73,False,False,False,Donut
99,SAN BRUNO  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Red Line, Yellow Line",Underground Fixed Guideway Station,2003.0,91000.0,37.637143,-122.415912,"1151 Huntington Ave, San Bruno, CA 94066, USA",San Bruno,CA,San Mateo County,94066,0.0,0.0,0.0,0,124,46203.82,372.61,2.0,2.0,2.0,1,242,106043.28,438.2,3.0,3.0,3.0,1,720,390514.18,542.38,False,False,False,Donut
100,SAN FRANCISCO INT  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Red Line,Yellow Line",Elevated Fixed Guideway Station,2003.0,78500.0,37.6159,-122.392534,"San Francisco International Airport, San Francisco, CA 94128, USA",San Francisco,CA,San Mateo County,94128,6.0,4.0,5.0,2,5,15628.03,3125.61,12.0,3.0,5.6,5,15,36163.27,2410.88,7.0,2.0,3.38,8,163,197017.89,1208.7,False,True,False,Other
101,SAN LEANDRO  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Orange Line",Elevated Fixed Guideway Station,1972.0,99000.0,37.72144,-122.16016,"San Leandro BART, San Leandro, CA 94577, USA",San Leandro,CA,Alameda County,94577,4.0,1.0,2.5,2,41,19470.84,474.9,4.0,1.0,1.9,10,370,92304.36,249.47,4.0,1.0,1.38,8,2427,418185.88,172.31,False,False,False,Other
102,SOUTH HAYWARD  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Green Line, Orange Line",Elevated Fixed Guideway Station,1972.0,69700.0,37.6348,-122.057551,"28601 Dixon St, Hayward, CA 94544, USA",Hayward,CA,Alameda County,28601,0.0,0.0,0.0,0,77,16494.41,214.21,0.0,0.0,0.0,0,360,69588.7,193.3,3.0,3.0,3.0,4,807,188989.9,234.19,False,False,False,Other
103,SOUTH SAN FRANCISCO  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Red Line, Yellow Line",Underground Fixed Guideway Station,2003.0,156500.0,37.66433,-122.44399,"South San Francisco Station, South San Francisco, CA 94080, USA",South San Francisco,CA,San Mateo County,94080,0.0,0.0,0.0,0,23,24125.87,1048.95,1.0,1.0,1.0,1,260,78591.36,302.27,2.0,1.0,1.22,18,1175,266956.79,227.2,False,False,False,Donut
104,UNION CITY  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Green Line, Orange Line",Elevated Fixed Guideway Station,1972.0,107400.0,37.591203,-122.017858,"Union City BART Stop 3, Union City, CA 94587, USA",Union City,CA,Alameda County,94587,0.0,0.0,0.0,0,5,6669.82,1333.96,0.0,0.0,0.0,0,69,43221.4,626.4,3.0,2.0,2.2,5,825,285402.42,345.94,False,False,False,Other
105,WALNUT CREEK  STATION,Heavy Rail,Bay Area Rapid Transit (BART),Yellow Line,Elevated Fixed Guideway Station,1973.0,72800.0,37.90598,-122.06773,"Walnut Creek BART, Walnut Creek, CA 94596, USA",Walnut Creek,CA,Contra Costa County,94596,0.0,0.0,0.0,0,10,26729.88,2672.99,10.0,4.0,6.11,9,62,68664.32,1107.49,6.0,1.0,4.14,14,451,204222.66,452.82,False,True,False,Other
106,WARM SRPINGS  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Green Line, Orange Line",At-Grade Fixed Guideway Station,2017.0,57600.0,37.50217,-121.9393,"Warm Springs / South Fremont, 45193 Warm Springs Blvd, Fremont, CA 94539, USA",Freemont,CA,Alameda County,45193,0.0,0.0,0.0,0,12,6729.15,560.76,5.0,5.0,5.0,1,11,37965.46,3451.41,5.0,3.0,4.33,3,315,625537.3,1985.83,False,False,False,Other
107,WEST DUBLIN/PLEASANTON  STATION,Heavy Rail,Bay Area Rapid Transit (BART),Blue Line,Elevated Fixed Guideway Station,2011.0,55700.0,37.6998,-121.9281,"West Dublin/Pleasanton Station, California, USA",Dublin,CA,Alameda County,94588,6.0,4.0,5.17,6,15,34055.24,2270.35,6.0,1.0,3.06,18,56,71800.2,1282.15,6.0,1.0,2.34,197,259,269745.76,1041.49,False,False,False,Other
108,WEST OAKLAND  STATION,Heavy Rail,Bay Area Rapid Transit (BART),"Blue Line, Green Line, Red Line, Yellow Line",Elevated Fixed Guideway Station,1974.0,93300.0,37.804675,-122.294582,"1451 7th St, Oakland, CA 94607, USA",Oakland,CA,Alameda County,94607,4.0,2.0,3.33,3,94,21808.45,232.0,4.0,3.0,3.5,2,526,68255.67,129.76,12.0,2.0,5.54,13,1447,305925.78,211.42,False,False,False,Donut
109,MAC MILLAN PIER TRANSPORTATION FLOAT STATION,Ferry,Bay State LLC,Ferry ,Ferryboat Terminal,2001.0,11700.0,42.05073261,-70.1834728,"4 W MacMillan Pier, Provincetown, MA 02657, USA",Provincetown,MA,Barnstable County,2657,2.0,1.0,1.33,6,18,2709.87,150.55,3.0,0.0,1.78,9,236,37347.11,158.25,2.0,2.0,2.0,1,877,108097.48,123.26,False,True,False,Donut
110,VALLEJO FERRY TERMINAL STATION,Ferry,Baylink,Vallejo / San Francisco,Ferryboat Terminal,1986.0,11700.0,38.100152,-122.262593,"287 Mare Island Way, Vallejo, CA 94590, USA",Vallejo,CA,Solano County,94590,1.0,1.0,1.0,2,6,9721.58,1620.26,2.0,2.0,2.0,2,19,18860.89,992.68,8.0,1.0,4.0,3,306,199986.0,653.55,False,False,False,Donut
111,ANGEL ISLAND FERRY DOCK STATION,Ferry,Blue & Gold Fleet,Angel Island / San Francisco,Ferryboat Terminal,1979.0,11700.0,37.868485,-122.435067,"Angel Island Ferry Landing, Tiburon, CA 94920, USA",Tiburon,CA,Marin County,94920,2.0,1.0,1.14,7,10,557.48,55.75,0.0,0.0,0.0,0,7,1313.34,187.62,2.0,1.0,1.33,3,5,1785.54,357.11,False,False,False,Other
112,SAUSALITO FERRY TERMINAL STATION,Ferry,Blue & Gold Fleet,San Francisco / Sausalito / Tiburon,Ferryboat Terminal,1979.0,11700.0,37.856192,-122.477587,"100 Humboldt Ave, Sausalito, CA 94965, USA",Sausalito,CA,Marin County,94965,1.0,1.0,1.0,1,23,5657.01,245.96,0.0,0.0,0.0,0,117,26195.23,223.89,2.0,2.0,2.0,2,632,95258.86,150.73,False,False,False,Other
113,TIBURON FERRY TERMINAL STATION,Ferry,Blue & Gold Fleet,San Francisco / Sausalito / Tiburon,Ferryboat Terminal,1979.0,11700.0,37.872616,-122.455741,"Tiburon Ferry Terminal, Tiburon, CA 94920, USA",Tiburon,CA,Marin County,94920,0.0,0.0,0.0,0,34,13697.0,402.85,0.0,0.0,0.0,0,142,35678.41,251.26,2.0,2.0,2.0,2,503,121274.0,241.1,False,False,False,Other
114,BUMPKIN ISLAND STATION,Ferry,Boston Harbor Islands Ferries,"Bumpkin,Georges,Grape,Lovells,Peddocks& South Shore Connector",Ferryboat Terminal,1996.0,11700.0,42.280148,-70.901165,"73JX+3G Hull, MA, USA",Hull,MA,Plymouth County,2045,0.0,0.0,0.0,0,3,142.41,47.47,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,False,False,False,Monoculture
115,EDIC PIER #10 STATION,Ferry,Boston Harbor Islands Ferries,Thompson Island Ferry,Ferryboat Terminal,1996.0,11700.0,42.3436,-71.0372,"1 Black Falcon Ave, Boston, MA 02210, USA",Boston,MA,Suffolk County,2210,15.0,3.0,9.5,4,9,17724.99,1969.44,9.0,2.0,5.2,5,24,55987.07,2332.79,23.0,1.0,9.97,33,391,366998.28,938.61,True,False,False,Other
116,GEORGE'S ISLAND STATION,Ferry,Boston Harbor Islands Ferries,"Bumpkin,Georges,Grape,Lovells,Peddocks& South Shore Connector, Long Wharf-Spectacle/Georges",Ferryboat Terminal,1996.0,11700.0,42.319442,-70.930249,"839C+R2, Boston, MA, USA",Boston,MA,Suffolk County,2045,0.0,0.0,0.0,0,6,1166.07,194.35,0.0,0.0,0.0,0,5,11148.18,2229.64,0.0,0.0,0.0,0,0,0.0,0.0,False,False,False,Other
117,GRAPE ISLAND STATION,Ferry,Boston Harbor Islands Ferries,"Bumpkin,Georges,Grape,Lovells,Peddocks& South Shore Connector",Ferryboat Terminal,1996.0,11700.0,42.267272,-70.921051,"738H+WH Weymouth, MA, USA",Weymouth,CA,Norfolk County,2043,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,False,False,False,Monoculture
